Time,Variable,AssetId,Value
2019-11-25 12:07:40.9330000,power,abc123xyz,-431.1270141
2019-11-25 12:07:44.5840000,power,abc123xyz,-435.5409851
2019-11-25 12:07:48.8220000,power,abc123xyz,-434.4710083
2019-11-25 12:07:50.4020000,power,abc123xyz,-431.3500061
2019-11-25 12:08:06.7250000,power,abc123xyz,-433.1329956
2019-11-25 12:08:12.4320000,power,abc123xyz,-431.4389953
2019-11-25 12:08:13.4680000,power,abc123xyz,-429.8779907
2019-11-25 12:08:17.7650000,power,abc123xyz,-434.7380065
2019-11-25 12:08:20.2300000,power,abc123xyz,-432.4639892
2019-11-25 12:08:30.8390000,power,abc123xyz,-433.4899902
2019-11-25 12:08:32.3270000,power,abc123xyz,-435.1839904
2019-11-25 12:08:33.8880000,power,abc123xyz,-436.7000122
2019-11-25 12:08:42.9490000,power,abc123xyz,-438.4389953
2019-11-25 12:08:48.5190000,power,abc123xyz,-439.6879882
2019-11-25 12:08:51.2450000,power,abc123xyz,-438.3500061
2019-11-25 12:08:56.6380000,power,abc123xyz,-435.4519958
2019-11-25 12:08:59.7000000,power,abc123xyz,-434.4259948
2019-11-25 12:09:03.6470000,power,abc123xyz,-436.5220031
2019-11-25 12:09:08.2340000,power,abc123xyz,-438.3500061
2019-11-25 12:09:10.8000000,power,abc123xyz,-435.4519958
2019-11-25 12:09:11.8890000,power,abc123xyz,-437.4580078
2019-11-25 12:09:16.8910000,power,abc123xyz,-436.0759887
2019-11-25 12:09:17.9270000,power,abc123xyz,-437.4140014
2019-11-25 12:09:19.8190000,power,abc123xyz,-435.7640075
2019-11-25 12:09:21.3660000,power,abc123xyz,-431.7059936
2019-11-25 12:09:26.0580000,power,abc123xyz,-433.4899902
2019-11-25 12:09:31.9110000,power,abc123xyz,-438.7959899
2019-11-25 12:09:42.7920000,power,abc123xyz,-444.993988
2019-11-25 12:09:57.1240000,power,abc123xyz,-447
2019-11-25 12:10:04.7310000,power,abc123xyz,-443.1659851
2019-11-25 12:10:07.5740000,power,abc123xyz,-441.20401
2019-11-25 12:10:16.0320000,power,abc123xyz,-440.178009
2019-11-25 12:10:21.0060000,power,abc123xyz,-443.8789978
2019-11-25 12:10:24.1710000,power,abc123xyz,-442.5859985
2019-11-25 12:10:26.6170000,power,abc123xyz,-440.2229919
2019-11-25 12:10:38.8820000,power,abc123xyz,-442.8529968
2019-11-25 12:10:42.2880000,power,abc123xyz,-443.8789978
2019-11-25 12:10:53.9740000,power,abc123xyz,-447
2019-11-25 12:11:34.9890000,power,abc123xyz,-444.9490051
2019-11-25 12:11:43.3730000,power,abc123xyz,-447
2019-11-25 12:11:50.9960000,power,abc123xyz,-444.7260131
2019-11-25 12:11:54.5660000,power,abc123xyz,-443.5220031
2019-11-25 12:11:57.4040000,power,abc123xyz,-447
2019-11-25 12:47:35.6610000,power,abc123xyz,-413.5140075
2019-11-25 12:47:39.9350000,power,abc123xyz,-411.5520019
2019-11-25 12:47:41.2530000,power,abc123xyz,-410.3479919
2019-11-25 12:47:42.3000000,power,abc123xyz,-408.118988
2019-11-25 12:47:47.3220000,power,abc123xyz,-419.7120056
2019-11-25 12:47:49.6900000,power,abc123xyz,-421.5849914
2019-11-25 12:47:52.0110000,power,abc123xyz,-407.7619934
2019-11-25 12:47:55.0810000,power,abc123xyz,-409.3670043
2019-11-25 12:48:00.8930000,power,abc123xyz,-411.2850036
2019-11-25 12:48:01.9340000,power,abc123xyz,-408.2529907
2019-11-25 12:48:05.5780000,power,abc123xyz,-409.6789855
2019-11-25 12:48:15.1930000,power,abc123xyz,-410.928009
2019-11-25 12:48:16.2570000,power,abc123xyz,-411.9530029
2019-11-25 12:48:17.3310000,power,abc123xyz,-410.5710144
2019-11-25 12:48:20.1080000,power,abc123xyz,-413.2909851
2019-11-25 12:48:48.9040000,power,abc123xyz,-415.2529907
2019-11-25 12:48:51.7810000,power,abc123xyz,-417.6610107
2019-11-25 12:49:02.7510000,power,abc123xyz,-422.2090148
2019-11-25 12:49:09.2180000,power,abc123xyz,-423.2340087
2019-11-25 12:49:17.3870000,power,abc123xyz,-422.2090148
2019-11-25 12:49:20.1830000,power,abc123xyz,-418.7760009
2019-11-25 12:49:21.6880000,power,abc123xyz,-417.3039855
2019-11-25 12:49:26.4200000,power,abc123xyz,-419.8009948
2019-11-25 12:49:28.1600000,power,abc123xyz,-416.9469909
2019-11-25 12:49:33.8220000,power,abc123xyz,-426.4890136
2019-11-25 12:49:35.5640000,power,abc123xyz,-433.1329956
2019-11-25 12:49:37.4020000,power,abc123xyz,-438.6170043
2019-11-25 12:49:38.5140000,power,abc123xyz,-424.0369873
2019-11-25 12:49:40.9410000,power,abc123xyz,-429.5660095
2019-11-25 12:49:43.4100000,power,abc123xyz,-414.9410095
2019-11-25 12:49:46.2000000,power,abc123xyz,-418.1069946
2019-11-25 12:49:47.3030000,power,abc123xyz,-416.9030151
2019-11-25 12:49:48.9820000,power,abc123xyz,-415.6539916
2019-11-25 12:18:29.8160000,power,abc123xyz,-442.0509948
2019-11-25 12:18:31.3650000,power,abc123xyz,-443.7900085
2019-11-25 12:18:33.3740000,power,abc123xyz,-441.6050109
2019-11-25 12:18:35.1530000,power,abc123xyz,-443.1210021
2019-11-25 12:18:36.2700000,power,abc123xyz,-441.1589965
2019-11-25 12:18:38.2460000,power,abc123xyz,-444.6369934
2019-11-25 12:18:39.2690000,power,abc123xyz,-441.0249938
2019-11-25 12:18:43.8860000,power,abc123xyz,-437.145996
2019-11-25 12:18:47.5360000,power,abc123xyz,-435.1839904
2019-11-25 12:18:48.8220000,power,abc123xyz,-437.6359863
2019-11-25 12:18:50.0880000,power,abc123xyz,-435.7640075
2019-11-25 12:18:51.1220000,power,abc123xyz,-437.9039916
2019-11-25 12:18:52.4910000,power,abc123xyz,-435.0950012
2019-11-25 12:18:54.0070000,power,abc123xyz,-438.2160034
2019-11-25 12:18:55.1920000,power,abc123xyz,-440.4899902
2019-11-25 12:18:56.2660000,power,abc123xyz,-435.4519958
2019-11-25 12:18:57.3270000,power,abc123xyz,-439.0190124
2019-11-25 12:19:00.9800000,power,abc123xyz,-437.0119934
2019-11-25 12:19:03.3740000,power,abc123xyz,-439.9549865
2019-11-25 12:19:04.6110000,power,abc123xyz,-436.4330139
2019-11-25 12:19:06.0790000,power,abc123xyz,-439.1969909
2019-11-25 12:19:07.1530000,power,abc123xyz,-436.967987
2019-11-25 12:19:08.3390000,power,abc123xyz,-440.57901
2019-11-25 12:19:10.3030000,power,abc123xyz,-438.5280151
2019-11-25 12:19:11.6010000,power,abc123xyz,-437.1010131
2019-11-25 12:19:13.4000000,power,abc123xyz,-435.0060119
2019-11-25 12:19:15.2150000,power,abc123xyz,-447
2019-11-25 12:19:18.8480000,power,abc123xyz,-436.967987
2019-11-25 12:19:20.8760000,power,abc123xyz,-437.9930114
2019-11-25 12:19:30.8390000,power,abc123xyz,-439.1080017
2019-11-25 12:19:31.9240000,power,abc123xyz,-440.9360046
2019-11-25 12:19:37.5200000,power,abc123xyz,-438.0379943
2019-11-25 12:19:39.8040000,power,abc123xyz,-435.6749877
2019-11-25 12:19:42.9890000,power,abc123xyz,-432.3299865
2019-11-25 12:19:45.2820000,power,abc123xyz,-430.6809997
2019-11-25 12:19:47.1390000,power,abc123xyz,-431.751007
2019-11-25 12:19:50.0440000,power,abc123xyz,-430.5920104
2019-11-25 12:19:51.1900000,power,abc123xyz,-428.7630004
2019-11-25 12:19:52.4290000,power,abc123xyz,-426.8009948
2019-11-25 12:19:53.9860000,power,abc123xyz,-427.8720092
2019-11-25 12:19:59.0060000,power,abc123xyz,-426.57901
2019-11-25 12:20:05.0790000,power,abc123xyz,-430.0119934
2019-11-25 12:20:06.6960000,power,abc123xyz,-432.1969909
2019-11-25 12:20:09.0190000,power,abc123xyz,-441.1140136
2019-11-25 12:20:10.5460000,power,abc123xyz,-439.5979919
2019-11-25 12:20:13.3920000,power,abc123xyz,-441.1589965
2019-11-25 12:20:16.1450000,power,abc123xyz,-447
2019-11-25 12:20:22.5000000,power,abc123xyz,-441.6489868
2019-11-25 12:20:24.8420000,power,abc123xyz,-438.9299926
2019-11-25 12:20:30.9150000,power,abc123xyz,-437.6809997
2019-11-25 12:20:33.7590000,power,abc123xyz,-439.9549865
2019-11-25 12:20:36.0730000,power,abc123xyz,-441.4270019
2019-11-25 12:20:38.5330000,power,abc123xyz,-444.4140014
2019-11-25 12:20:39.8540000,power,abc123xyz,-438.3049926
2019-11-25 12:20:43.2350000,power,abc123xyz,-440.8909912
2019-11-25 12:20:44.9810000,power,abc123xyz,-439.8659973
2019-11-25 12:20:51.6750000,power,abc123xyz,-441.3819885
2019-11-25 12:20:52.6900000,power,abc123xyz,-442.4070129
2019-11-25 12:21:02.3550000,power,abc123xyz,-443.7900085
2019-11-25 12:21:04.1830000,power,abc123xyz,-441.9169921
2019-11-25 12:21:05.9840000,power,abc123xyz,-438.9299926
2019-11-25 12:21:07.5800000,power,abc123xyz,-437.5029907
2019-11-25 12:21:12.1650000,power,abc123xyz,-440.5350036
2019-11-25 12:21:22.3400000,power,abc123xyz,-443.4779968
2019-11-25 12:21:24.5770000,power,abc123xyz,-440.7130126
2019-11-25 12:21:28.5150000,power,abc123xyz,-442.1400146
2019-11-25 12:21:31.4100000,power,abc123xyz,-439.4649963
2019-11-25 12:21:33.7900000,power,abc123xyz,-442.1849975
2019-11-25 12:21:38.1320000,power,abc123xyz,-443.6109924
2019-11-25 12:21:39.9230000,power,abc123xyz,-442.3630065
2019-11-25 12:21:44.8070000,power,abc123xyz,-446.2420043
2019-11-25 12:21:47.8870000,power,abc123xyz,-443.8789978
2019-11-25 12:21:57.1570000,power,abc123xyz,-446.2869873
2019-11-25 13:00:00.5500000,power,abc123xyz,-410.2149963
2019-11-25 13:00:02.9900000,power,abc123xyz,-412.4440002
2019-11-25 13:00:04.2010000,power,abc123xyz,-409.8129882
2019-11-25 13:00:07.5070000,power,abc123xyz,-408.7430114
2019-11-25 13:00:08.7640000,power,abc123xyz,-409.8580017
2019-11-25 13:00:10.4000000,power,abc123xyz,-411.5969848
2019-11-25 13:00:13.4340000,power,abc123xyz,-414.6730041
2019-11-25 13:00:18.7210000,power,abc123xyz,-418.0620117
2019-11-25 13:00:19.9660000,power,abc123xyz,-416.2789916
2019-11-25 13:00:22.6120000,power,abc123xyz,-418.4190063
2019-11-25 13:00:26.7640000,power,abc123xyz,-416.5459899
2019-11-25 13:00:27.7960000,power,abc123xyz,-419.1770019
2019-11-25 13:00:28.8840000,power,abc123xyz,-420.7820129
2019-11-25 13:00:30.5330000,power,abc123xyz,-421.9859924
2019-11-25 13:00:36.9350000,power,abc123xyz,-423.7250061
2019-11-25 13:00:39.4410000,power,abc123xyz,-427.0690002
2019-11-25 13:00:41.7220000,power,abc123xyz,-421.2720031
2019-11-25 13:00:50.0030000,power,abc123xyz,-419.8009948
2019-11-25 13:00:51.2290000,power,abc123xyz,-418.553009
2019-11-25 13:00:54.6710000,power,abc123xyz,-417.126007
2019-11-25 13:00:57.2940000,power,abc123xyz,-418.3739929
2019-11-25 13:00:58.4750000,power,abc123xyz,-414.9410095
2019-11-25 13:01:06.3090000,power,abc123xyz,-418.553009
2019-11-25 13:01:09.4540000,power,abc123xyz,-416.5910034
2019-11-25 13:01:10.4370000,power,abc123xyz,-423.0559997
2019-11-25 13:01:11.5720000,power,abc123xyz,-424.1709899
2019-11-25 13:01:14.2220000,power,abc123xyz,-427.1140136
2019-11-25 13:01:15.2720000,power,abc123xyz,-424.4379882
2019-11-25 13:01:21.6090000,power,abc123xyz,-421.3619995
2019-11-25 13:01:30.0940000,power,abc123xyz,-420.3359985
2019-11-25 13:01:36.2210000,power,abc123xyz,-423.144989
2019-11-25 13:01:38.5080000,power,abc123xyz,-421.6740112
2019-11-25 13:01:45.6440000,power,abc123xyz,-418.8649902
2019-11-25 13:01:47.0450000,power,abc123xyz,-420.2019958
2019-11-25 13:01:51.0400000,power,abc123xyz,-423.1010131
2019-11-25 13:01:52.3000000,power,abc123xyz,-419.8009948
2019-11-25 13:01:53.9500000,power,abc123xyz,-423.1010131
2019-11-25 13:02:02.8750000,power,abc123xyz,-424.6610107
2019-11-25 13:02:03.9210000,power,abc123xyz,-422.6099853
2019-11-25 13:02:23.5180000,power,abc123xyz,-421.2279968
2019-11-25 13:02:33.9630000,power,abc123xyz,-424.3049926
2019-11-25 13:02:36.1350000,power,abc123xyz,-434.9609985
2019-11-25 13:02:38.7970000,power,abc123xyz,-437.6359863
2019-11-25 13:02:40.8670000,power,abc123xyz,-432.9989929
2019-11-25 13:02:42.0690000,power,abc123xyz,-426.0880126
2019-11-25 13:02:43.3480000,power,abc123xyz,-423.1900024
2019-11-25 13:02:44.8440000,power,abc123xyz,-425.9100036
2019-11-25 13:02:45.9210000,power,abc123xyz,-427.5589904
2019-11-25 13:02:52.8800000,power,abc123xyz,-425.0629882
2019-11-25 13:03:01.5530000,power,abc123xyz,-435.4519958
2019-11-25 13:03:04.2520000,power,abc123xyz,-431.9289855
2019-11-25 13:03:05.3560000,power,abc123xyz,-429.520996
2019-11-25 13:03:07.4720000,power,abc123xyz,-433.2669982
2019-11-25 13:03:09.3340000,power,abc123xyz,-420.4700012
2019-11-25 13:03:11.5550000,power,abc123xyz,-418.1960144
2019-11-25 13:03:20.3650000,power,abc123xyz,-420.9599914
2019-11-25 13:03:31.7530000,power,abc123xyz,-424.126007
2019-11-25 13:03:37.3060000,power,abc123xyz,-422.2980041
2019-11-25 13:03:48.5210000,power,abc123xyz,-425.0180053
2019-11-25 13:03:49.4800000,power,abc123xyz,-422.1199951
2019-11-25 13:03:54.4800000,power,abc123xyz,-424.75
2019-11-25 13:03:56.2440000,power,abc123xyz,-422.342987
2019-11-25 13:03:58.6090000,power,abc123xyz,-424.5719909
2019-11-25 13:04:03.6520000,power,abc123xyz,-428.2279968
2019-11-25 13:04:04.7690000,power,abc123xyz,-422.8779907
2019-11-25 13:04:14.4220000,power,abc123xyz,-421.8080139
2019-11-25 13:04:22.9200000,power,abc123xyz,-426.8460083
2019-11-25 13:04:25.1440000,power,abc123xyz,-423.4570007
2019-11-25 13:04:26.4320000,power,abc123xyz,-421.0050048
2019-11-25 13:04:29.4730000,power,abc123xyz,-417.75
2019-11-25 13:04:33.5520000,power,abc123xyz,-419.9349975
2019-11-25 13:04:41.0440000,power,abc123xyz,-421.316986
2019-11-25 13:04:43.3910000,power,abc123xyz,-422.342987
2019-11-25 13:04:44.9630000,power,abc123xyz,-425.152008
2019-11-25 13:04:49.6200000,power,abc123xyz,-427.6040039
2019-11-25 13:05:00.4060000,power,abc123xyz,-426.2659912
2019-11-25 13:05:02.1000000,power,abc123xyz,-429.1650085
2019-11-25 13:05:03.8790000,power,abc123xyz,-431.2160034
2019-11-25 13:05:06.1720000,power,abc123xyz,-434.8269958
2019-11-25 13:05:08.0340000,power,abc123xyz,-435.8529968
2019-11-25 13:05:10.7970000,power,abc123xyz,-433.8020019
2019-11-25 13:05:12.4680000,power,abc123xyz,-432.5090026
2019-11-25 13:05:14.3140000,power,abc123xyz,-431.4389953
2019-11-25 13:05:17.7180000,power,abc123xyz,-432.7760009
2019-11-25 13:05:18.9830000,power,abc123xyz,-434.1589965
2019-11-25 13:05:20.7290000,power,abc123xyz,-432.8649902
2019-11-25 13:05:25.6110000,power,abc123xyz,-439.0629882
2019-11-25 12:27:47.0610000,power,abc123xyz,-432.8649902
2019-11-25 12:27:48.3140000,power,abc123xyz,-431.8399963
2019-11-25 12:27:51.0830000,power,abc123xyz,-430.4129943
2019-11-25 12:27:52.4380000,power,abc123xyz,-432.9549865
2019-11-25 12:27:53.5020000,power,abc123xyz,-438.171997
2019-11-25 12:27:55.0910000,power,abc123xyz,-447
2019-11-25 12:28:00.7680000,power,abc123xyz,-443.4779968
2019-11-25 12:28:01.7810000,power,abc123xyz,-440.7579956
2019-11-25 12:28:04.5940000,power,abc123xyz,-436.2539978
2019-11-25 12:28:07.0850000,power,abc123xyz,-438.2609863
2019-11-25 12:28:09.0890000,power,abc123xyz,-435.8080139
2019-11-25 12:28:10.7400000,power,abc123xyz,-437.368988
2019-11-25 12:28:15.0460000,power,abc123xyz,-436.342987
2019-11-25 12:28:17.3040000,power,abc123xyz,-437.769989
2019-11-25 12:28:18.6590000,power,abc123xyz,-436.4769897
2019-11-25 12:28:22.0090000,power,abc123xyz,-434.2479858
2019-11-25 12:28:25.3720000,power,abc123xyz,-437.9490051
2019-11-25 12:28:27.5240000,power,abc123xyz,-435.8080139
2019-11-25 12:28:28.5980000,power,abc123xyz,-438.394989
2019-11-25 12:28:30.2350000,power,abc123xyz,-432.6870117
2019-11-25 12:28:32.5810000,power,abc123xyz,-431.0820007
2019-11-25 12:28:33.7450000,power,abc123xyz,-432.6870117
2019-11-25 12:28:35.1020000,power,abc123xyz,-434.4710083
2019-11-25 12:28:36.2810000,power,abc123xyz,-432.152008
